time,lat,lon,alt_ft,airspeed_kt,heading_deg,pitch_deg,roll_deg,vsi_fps,pred,f_prob,target_icao,cmd_heading,cmd_alt,cmd_throttle
2025-11-09_22:17:21,5.065986385038807,279.2437242286882,-26.31009654188758,-179.1805481478885,8.544646505995992,0.0,39.83777031526749,-104.648348886762,FuelLeak,0.805,,,,None
2025-11-09_22:17:22,-1.175565811838638,5.065989343745798,279.2297269605108,-26.3137513531317,-179.1715183357908,8.387960774704228,0.0,39.83777031644418,FuelLeak,0.755,,,,None
2025-11-09_22:17:23,-104.6483488824667,-1.174942687222852,5.067398123757287,279.2163584599992,-26.3174890236591,-179.162969861033,0.001002954197207139,0.0,FuelLeak,0.605,,,,None
2025-11-09_22:17:24,39.83777031757633,-104.6483488780992,-1.174246643571044,5.065993173665015,279.2021240389951,-26.32093420518434,-179.1536962379018,8.238154237731187,EngineFailure,0.48,,,,None
2025-11-09_22:17:26,0.0,39.83777031878323,-104.648348873681,-1.173608778813216,5.067402473440421,279.1883689935407,-26.32475498437992,-179.1448920422094,FuelLeak,0.67,,,,None
2025-11-09_22:17:27,0.00099804345398854,0.0,39.83777031977239,-104.6483488699588,-1.173046338636371,5.067404038466496,279.176515823407,-26.32782023747128,FuelLeak,0.775,,,,None
2025-11-09_22:17:28,-179.1372357834461,0.000997296483894167,39.83777032088446,-104.648348865651,-1.172365830759272,5.065998208589273,279.1624824927571,-26.33118492278988,FuelLeak,0.775,,,,None
2025-11-09_22:17:29,-179.1280892202265,7.89519924569073,0.0,39.837770322017,-104.6483488613779,-1.17172501378549,5.066000186234273,279.1488834042497,FuelLeak,0.685,,,,None
2025-11-09_22:17:30,-26.33468101625325,-179.1193055093841,7.75524512443888,0.0,39.83777032338998,-104.6483488561879,-1.170950067567796,5.066003061652398,FuelLeak,0.595,,,,None
2025-11-09_22:17:31,279.1323773753041,-26.33890907301092,-179.1086533759209,7.361118360630432,0.0,39.83777032434166,-104.6483488525845,-1.170414530011307,EngineFailure,0.63,,,,None
2025-11-09_22:17:33,5.066004844302459,279.1209229082891,-26.34183265958272,-179.1012645882649,7.243373175348019,0.0,39.8377703255557,-104.6483488480989,FuelLeak,0.805,,,,None
2025-11-09_22:17:34,-1.169782116035172,5.067413458809857,279.1069899941414,-26.34563098867126,-179.0923663044103,0.0009826941106168474,0.0,39.83777032674574,FuelLeak,0.755,,,,None
2025-11-09_22:17:35,-104.648348843576,-1.16911620173621,5.067413795914566,279.0926310314507,-26.34926761695104,-179.0831209312473,0.0009790312174212106,0.0,FuelLeak,0.605,,,,None
2025-11-09_22:17:36,39.83777032788583,-104.6483488392343,-1.168480668042507,5.067415584443283,279.0788576334895,-26.35274009253653,-179.0742609737396,0.0009769991017755456,EngineFailure,0.48,,,,None
2025-11-09_22:17:37,0.0,39.83777032907194,-104.6483488347064,-1.167821609677666,5.067416354084661,279.0645058551868,-26.35634103551832,-179.0650437302713,FuelLeak,0.67,,,,None
2025-11-09_22:17:38,0.0009732616820205874,0.0,39.83777032996218,-104.6483488311798,-1.167280567832019,5.06601536806682,279.0530209938882,-26.35895506847833,FuelLeak,0.775,,,,None
2025-11-09_22:17:39,-179.057594334201,6.133527828481656,0.0,39.83777033108063,-104.6483488268921,-1.166663757096517,5.066017501718351,279.0394531663496,FuelLeak,0.685,,,,None
2025-11-09_22:17:41,-26.3623268573092,-179.0489035627747,5.84580587494253,39.83777033231497,-104.6483488222703,-1.16603420227988,5.067420489736727,279.0251558162732,FuelLeak,0.685,,,,None
2025-11-09_22:17:42,-26.36611370448751,-179.0398408725666,0.0009624128009342263,0.0,39.83777033327029,-104.6483488185897,-1.165512048567642,5.067420963973797,FuelLeak,0.595,,,,None
2025-11-09_22:17:43,279.0135308842173,-26.36896888951297,-179.0324189966207,0.0009595184038798473,0.0,39.83777033444632,-104.6483488140473,-1.164872322680765,EngineFailure,0.63,,,,None
2025-11-09_22:17:44,5.067421799520548,278.999199558325,-26.37246762138235,-179.0232863089937,0.0009558563065457841,0.0,39.83777033534424,-104.6483488104463,FuelLeak,0.805,,,,None
2025-11-09_22:17:45,-1.164338976603724,5.066024239385276,278.9875370463121,-26.37504081177192,-179.0157859213838,4.584266385959288,0.0,39.83777033648435,FuelLeak,0.755,,,,None
2025-11-09_22:17:46,-104.6483488060191,-1.163725297217842,5.066028213160935,278.9735999358959,-26.37839680517195,-179.0069389199772,4.170412334527848,0.0,FuelLeak,0.605,,,,None
2025-11-09_22:17:47,39.83777033767619,-104.648348801502,-1.163134842396045,5.067422249935405,278.959705574423,-26.38197049243268,-178.9982198003143,0.0009431770502619998,EngineFailure,0.48,,,,None
2025-11-09_22:17:48,0.0,39.83777033875797,-104.6483487971502,-1.162513474220788,5.066031917291232,278.9457298474926,-26.38502401366253,-178.9893070617935,FuelLeak,0.67,,,,None
2025-11-09_22:17:50,3.405948290828359,0.0,39.83777033989114,-104.6483487927084,-1.161915970372727,5.066034399255509,278.9317997220099,-26.38829064286103,FuelLeak,0.775,,,,None
